Date,Open,High,Low,Close,Adj Close,Volume
12/6/2022,119.910004,120.550003,113.739998,114.120003,114.120003,43689200
12/7/2022,113.760002,115.879997,112.879997,113.93,113.93,29461100
12/8/2022,116.389999,117.339996,114.589996,115.330002,115.330002,30619400
12/9/2022,115.300003,117.540001,113.870003,115.900002,115.900002,26033400
12/12/2022,115.18,115.720001,113.139999,114.709999,114.709999,24747100
12/13/2022,122.129997,123.300003,118.639999,120.150002,120.150002,44701100
12/14/2022,119.389999,124.139999,119.389999,121.589996,121.589996,36922000
12/15/2022,118.330002,118.629997,114.010002,116.150002,116.150002,34531000
12/16/2022,120.230003,123.309998,118.82,119.43,119.43,67064000
12/19/2022,116.830002,117.800003,114.330002,114.480003,114.480003,29769900
12/20/2022,113.260002,117.330002,112.459999,117.089996,117.089996,28742500
12/21/2022,116.699997,120.339996,115.620003,119.760002,119.760002,20392800
12/22/2022,117.199997,118.620003,114.379997,117.120003,117.120003,23618100
12/23/2022,116.029999,118.18,115.540001,118.040001,118.040001,17796600
12/27/2022,117.93,118.599998,116.050003,116.879997,116.879997,21392300
12/28/2022,116.25,118.150002,115.510002,115.620003,115.620003,19612500
12/29/2022,116.400002,121.029999,115.769997,120.260002,120.260002,22366200
12/30/2022,118.160004,120.419998,117.739998,120.339996,120.339996,19583800
1/3/2023,122.82,126.370003,122.279999,124.739998,124.739998,35528500
1/4/2023,127.379997,129.050003,125.849998,127.370003,127.370003,32397100
1/5/2023,126.129997,128.520004,124.540001,126.940002,126.940002,25447100
1/6/2023,128.970001,130.330002,126.040001,130.020004,130.020004,27584500
1/9/2023,131.160004,132.949997,129.279999,129.470001,129.470001,26649100
1/10/2023,127.269997,133.440002,127.150002,132.990005,132.990005,28684400
1/11/2023,130.960007,133.850006,130.339996,132.889999,132.889999,25423000
1/12/2023,133.440002,137.679993,131.759995,136.710007,136.710007,30757700
1/13/2023,134.970001,137.389999,134.839996,136.979996,136.979996,22423800
1/17/2023,136.179993,136.75,134.25,135.360001,135.360001,21147600
1/18/2023,135.809998,137.25,132.800003,133.020004,133.020004,20215500
1/19/2023,132.490005,137.449997,132.139999,136.149994,136.149994,28625200
1/20/2023,135.889999,139.940002,134.610001,139.369995,139.369995,28688600
1/23/2023,139.289993,143.759995,138.660004,143.270004,143.270004,27470100
1/24/2023,141.690002,145,141.360001,143.139999,143.139999,21970200
1/25/2023,141.220001,143.169998,140.309998,141.5,141.5,26622000
1/26/2023,144.399994,147.509995,143.300003,147.300003,147.300003,25482100
1/27/2023,148.240005,153.190002,147.389999,151.740005,151.740005,35771900
1/30/2023,149.410004,151.119995,146.949997,147.059998,147.059998,28040100
1/31/2023,147.949997,149.880005,147.520004,148.970001,148.970001,29842100
2/1/2023,148.029999,153.580002,147.059998,153.119995,153.119995,55661000
2/2/2023,183.380005,197.160004,180.160004,188.770004,188.770004,150475700
2/3/2023,183.470001,196.770004,182.889999,186.529999,186.529999,76809700
2/6/2023,186.529999,190.699997,185.520004,186.059998,186.059998,42483800
2/7/2023,185.580002,193.779999,184.399994,191.619995,191.619995,47080700
2/8/2023,190,190.830002,182.919998,183.429993,183.429993,36139100
2/9/2023,186.130005,186.649994,177.270004,177.919998,177.919998,37118800
2/10/2023,176.350006,178.889999,173.350006,174.149994,174.149994,33433600
2/13/2023,178.220001,181,175.820007,179.429993,179.429993,31463200
2/14/2023,177.160004,181.509995,175.880005,179.479996,179.479996,24034600
2/15/2023,176.419998,178.190002,175.330002,177.160004,177.160004,25308900
2/16/2023,172.75,175.850006,171.789993,172.440002,172.440002,25827500
2/17/2023,170.220001,173.179993,169.699997,172.880005,172.880005,24171300
2/21/2023,174.309998,178.169998,171.880005,172.080002,172.080002,34592600
2/22/2023,171.070007,172.759995,169.690002,171.119995,171.119995,22433200
2/23/2023,172,173.690002,169.380005,172.039993,172.039993,20017800
2/24/2023,168.639999,170.720001,167.660004,170.389999,170.389999,19791300
2/27/2023,171.880005,173.119995,169.059998,169.539993,169.539993,19277000
2/28/2023,171.899994,177.550003,171.869995,174.940002,174.940002,46051100
3/1/2023,174.589996,177.850006,173.050003,173.419998,173.419998,30998400
3/2/2023,172.380005,175.009995,171.429993,174.529999,174.529999,17352000
3/3/2023,178.919998,186.619995,177.050003,185.25,185.25,45877700
3/6/2023,188,189.660004,184.639999,184.899994,184.899994,33209400
3/7/2023,189,190.360001,184.009995,184.509995,184.509995,36701500
3/8/2023,182.869995,185.259995,181.339996,184.970001,184.970001,19432400
3/9/2023,186.350006,188.929993,180.300003,181.690002,181.690002,26582800
3/10/2023,181.009995,184.770004,178.800003,179.509995,179.509995,25665000
3/13/2023,177.960007,183.779999,174.820007,180.899994,180.899994,24728000
3/14/2023,187.580002,194.320007,186.559998,194.020004,194.020004,41642600
3/15/2023,192.949997,197.779999,190.839996,197.75,197.75,42123600
3/16/2023,198.259995,205.759995,196.089996,204.929993,204.929993,50447100
3/17/2023,200.559998,201.899994,195.429993,195.610001,195.610001,50141100
3/20/2023,198.479996,199.360001,193.639999,197.809998,197.809998,25186300
3/21/2023,203.199997,203.550003,197.949997,202.160004,202.160004,31827000
3/22/2023,202.5,207.369995,199.669998,199.809998,199.809998,28477800
3/23/2023,202.839996,207.880005,202.149994,204.279999,204.279999,27389700
3/24/2023,205.179993,207.580002,203.550003,206.009995,206.009995,27733000
3/27/2023,204.809998,205.860001,201.360001,202.839996,202.839996,18527200
3/28/2023,200.149994,201.029999,197.899994,200.679993,200.679993,19127300
3/29/2023,203.559998,205.720001,202.539993,205.350006,205.350006,18851100
3/30/2023,203.380005,208.089996,202.820007,207.839996,207.839996,22608300
3/31/2023,207.240005,212.169998,206.770004,211.940002,211.940002,25412000
4/3/2023,208.839996,213.490005,208.199997,213.070007,213.070007,17924600
4/4/2023,213.389999,216.240005,212.539993,214.720001,214.720001,21026400
4/5/2023,214.149994,215.190002,209.940002,211.479996,211.479996,19396600
4/6/2023,209.25,216.940002,208.649994,216.100006,216.100006,26104400
