Date,Open,High,Low,Close,Adj Close,Volume
11/10/2022,92.25,94.389999,91.610001,93.940002,93.940002,51620100
11/11/2022,94.690002,96.93,93.919998,96.410004,96.410004,33090500
11/14/2022,95.089996,96.790001,94.510002,95.699997,95.699997,30179500
11/15/2022,98.260002,100.139999,96.709999,98.440002,98.440002,41640800
11/16/2022,97.900002,99.639999,97.639999,98.849998,98.849998,29105200
11/17/2022,96.970001,99.279999,96.790001,98.360001,98.360001,26052600
11/18/2022,98.769997,98.900002,96.370003,97.43,97.43,28342300
11/21/2022,97.290001,98.400002,95.360001,95.599998,95.599998,21647400
11/22/2022,95.949997,97.220001,94.050003,97.050003,97.050003,23438500
11/23/2022,97.089996,98.760002,97.089996,98.459999,98.459999,18868100
11/25/2022,98.239998,98.639999,97.400002,97.459999,97.459999,9701400
11/28/2022,97.040001,97.580002,95.610001,96.050003,96.050003,26237500
11/29/2022,95.730003,96.120003,94.110001,95.190002,95.190002,20061700
11/30/2022,94.82,101.040001,94.419998,100.989998,100.989998,43647500
12/1/2022,101.019997,102.25,100.25,100.989998,100.989998,28687100
12/2/2022,99.050003,100.769997,98.900002,100.440002,100.440002,21480700
12/5/2022,99.400002,101.379997,99,99.480003,99.480003,24405100
12/6/2022,99.300003,99.779999,96.419998,96.980003,96.980003,24910700
12/7/2022,96.410004,96.879997,94.720001,94.940002,94.940002,31045400
12/8/2022,95.379997,95.580002,93.449997,93.709999,93.709999,32213300
12/9/2022,93.769997,94.260002,92.75,92.830002,92.830002,28225400
12/12/2022,92.709999,93.559998,91.610001,93.309998,93.309998,29420000
12/13/2022,97.760002,99.529999,95.029999,95.629997,95.629997,40593700
12/14/2022,95.199997,96.870003,93.599998,95.07,95.07,28733600
12/15/2022,93.129997,93.639999,90.010002,90.860001,90.860001,40107000
12/16/2022,90.760002,91.330002,89.519997,90.260002,90.260002,58011800
12/19/2022,90.260002,90.559998,88.209999,88.440002,88.440002,29493000
12/20/2022,88.110001,89.18,87.440002,89.019997,89.019997,23453800
12/21/2022,89.080002,90.220001,88.32,89.580002,89.580002,24745600
12/22/2022,88.160004,88.540001,86.32,87.760002,87.760002,27658300
12/23/2022,87.110001,89.550003,87.07,89.230003,89.230003,23003000
12/27/2022,88.800003,88.940002,87.010002,87.389999,87.389999,20097300
12/28/2022,86.980003,88.040001,85.940002,86.019997,86.019997,19523200
12/29/2022,86.620003,88.849998,86.610001,88.449997,88.449997,23333500
12/30/2022,86.980003,88.300003,86.57,88.230003,88.230003,23986300
1/3/2023,89.589996,91.050003,88.519997,89.120003,89.120003,28131200
1/4/2023,90.349998,90.650002,87.269997,88.080002,88.080002,34854800
1/5/2023,87.470001,87.57,85.900002,86.199997,86.199997,27194400
1/6/2023,86.790001,87.690002,84.860001,87.339996,87.339996,41381500
1/9/2023,88.360001,90.050003,87.860001,88.019997,88.019997,29003900
1/10/2023,85.980003,88.669998,85.830002,88.419998,88.419998,30467800
1/11/2023,89.18,91.599998,89.010002,91.519997,91.519997,26862000
1/12/2023,91.480003,91.870003,89.75,91.129997,91.129997,30258100
1/13/2023,90.849998,92.190002,90.129997,92.120003,92.120003,26329200
1/17/2023,92.059998,92.25,90.050003,91.290001,91.290001,32602400
1/18/2023,92.139999,92.800003,90.639999,91.120003,91.120003,29116700
1/19/2023,90.720001,93.610001,90.629997,93.050003,93.050003,37000400
1/20/2023,95.099998,98.300003,95.019997,98.019997,98.019997,63191100
1/23/2023,97.949997,100.040001,97.5,99.790001,99.790001,40005100
1/24/2023,98.099998,99.610001,97.199997,97.699997,97.699997,33078500
1/25/2023,95.57,96.160004,93.760002,95.220001,95.220001,42330000
1/26/2023,96.5,97.57,95.379997,97.519997,97.519997,30114000
1/27/2023,97.309998,100.32,97.309998,99.370003,99.370003,33879800
1/30/2023,97.480003,98.290001,96.400002,96.940002,96.940002,27226200
1/31/2023,96.870003,98.879997,96.82,98.839996,98.839996,29870700
2/1/2023,98.709999,101.190002,97.580002,100.43,100.43,35531100
2/2/2023,105.800003,107.849998,105.610001,107.739998,107.739998,69883800
2/3/2023,102.93,107.809998,102.580002,104.779999,104.779999,65309300
2/6/2023,102.400002,104.360001,101.879997,102.900002,102.900002,31999600
2/7/2023,103.220001,108.18,103.120003,107.639999,107.639999,49010200
2/8/2023,102.050003,103.139999,98.040001,99.370003,99.370003,94743500
2/9/2023,100,100.029999,93.629997,95.010002,95.010002,119455000
2/10/2023,95.449997,96.75,94.25,94.57,94.57,54980700
2/13/2023,94.739998,95.199997,93.839996,94.610001,94.610001,50076100
2/14/2023,94.43,94.849998,92.260002,94.68,94.68,54726100
2/15/2023,94.489998,97.120003,94.150002,96.940002,96.940002,50169000
2/16/2023,95.370003,97.68,94.739998,95.510002,95.510002,42462600
2/17/2023,94.849998,95.559998,93.209999,94.349998,94.349998,34284100
2/21/2023,93,93.099998,91.720001,91.790001,91.790001,33629300
2/22/2023,91.699997,92.110001,90.610001,91.650002,91.650002,30884000
2/23/2023,91.919998,91.940002,89.760002,90.889999,90.889999,41206400
2/24/2023,89.440002,89.889999,88.580002,89.129997,89.129997,36585100
2/27/2023,89.870003,90.160004,89.339996,89.870003,89.870003,27502300
2/28/2023,89.330002,91.230003,89.32,90.059998,90.059998,30142000
3/1/2023,89.980003,91.029999,89.669998,90.360001,90.360001,31111200
3/2/2023,89.660004,92.279999,89.589996,92,92,32204400
3/3/2023,92.480003,93.730003,92.449997,93.650002,93.650002,35160100
3/6/2023,94.019997,95.970001,94,95.129997,95.129997,32639300
3/7/2023,94.980003,95.669998,93.529999,93.860001,93.860001,27835500
