Date,Open,High,Low,Close,Adj Close,Volume
12/15/2022,148.520004,148.979996,141.580002,142.360001,140.632584,6687000
12/16/2022,141.25,141.919998,138.970001,140.160004,138.45929,9834400
12/19/2022,140.160004,140.440002,137.199997,138.869995,137.184921,5282900
12/20/2022,138.839996,141.429993,138.339996,141.279999,139.565689,5156500
12/21/2022,141.839996,143.089996,140.979996,142.139999,140.415253,3793700
12/22/2022,140.949997,141.440002,138.619995,140.880005,139.170547,3337100
12/23/2022,140.589996,141.860001,139.600006,141.649994,139.931198,2092500
12/27/2022,141.729996,142.720001,141.229996,142.419998,140.691849,2742400
12/28/2022,142.399994,142.809998,139.949997,140.020004,138.320984,2539500
12/29/2022,140.580002,142.259995,140.449997,141.059998,139.348358,2337200
12/30/2022,140.539993,140.899994,139.449997,140.889999,139.18042,2858000
1/3/2023,141.100006,141.899994,140.479996,141.550003,139.832413,3338600
1/4/2023,142.070007,143.619995,141.369995,142.600006,140.869675,3869200
1/5/2023,142.440002,142.5,140.009995,141.110001,139.397751,2866600
1/6/2023,142.380005,144.25,141.580002,143.699997,141.956329,3574000
1/9/2023,144.080002,145.470001,143.399994,143.550003,141.808151,3987700
1/10/2023,143.610001,144.850006,142.899994,144.800003,143.042984,2152100
1/11/2023,145,145.529999,143.449997,145.259995,143.497391,3268700
1/12/2023,144.880005,146.660004,144.520004,145.550003,143.783875,2715900
1/13/2023,144.059998,146.100006,144.009995,145.889999,144.119751,2455700
1/17/2023,146.419998,147.179993,145.009995,145.190002,143.428253,2986500
1/18/2023,144.399994,144.679993,140.229996,140.410004,138.706253,6445600
1/19/2023,140,142.229996,139.75,140.619995,138.913696,4833900
1/20/2023,141.669998,141.860001,140.509995,141.199997,139.486664,7153300
1/23/2023,141.399994,142.990005,141.059998,141.860001,140.138657,5898400
1/24/2023,141.25,142.75,140,141.490005,139.773148,4407600
1/25/2023,140.470001,141.029999,139.360001,140.759995,139.051987,7347500
1/26/2023,137.529999,138.270004,132.979996,134.449997,132.818558,17548500
1/27/2023,134.440002,135.490005,133.770004,134.389999,132.759293,8143100
1/30/2023,134.320007,136.110001,133.979996,135.300003,133.658249,5375700
1/31/2023,135.5,135.649994,133.759995,134.729996,133.095169,7206400
2/1/2023,134.490005,135.789993,132.800003,135.089996,133.45079,5428900
2/2/2023,135.960007,136.720001,134.850006,136.389999,134.735031,6107800
2/3/2023,136.350006,136.949997,135.529999,136.940002,135.278351,3755700
2/6/2023,135.830002,136.320007,134.949997,136.179993,134.527573,4841300
2/7/2023,135.669998,136.399994,134.449997,135.839996,134.191696,3737600
2/8/2023,135.710007,136.740005,135.160004,135.979996,134.330002,4593700
2/9/2023,134.990005,135.729996,133.339996,133.75,133.75,3918800
2/10/2023,133.779999,135.770004,133.5,135.600006,135.600006,5049600
2/13/2023,136,137.389999,135.850006,137.350006,137.350006,4403000
2/14/2023,137.050003,137.240005,135.050003,136.009995,136.009995,3202200
2/15/2023,135.199997,136.449997,135.070007,136.399994,136.399994,2506700
2/16/2023,135.570007,135.970001,134.589996,135,135,2965500
2/17/2023,134.5,135.580002,133.889999,135.020004,135.020004,3466200
2/21/2023,134,134.389999,131.660004,131.710007,131.710007,4257200
2/22/2023,131.899994,131.990005,130.289993,130.970001,130.970001,3200200
2/23/2023,131.5,131.699997,128.860001,130.789993,130.789993,3725600
2/24/2023,129.619995,130.669998,129.220001,130.570007,130.570007,3015800
2/27/2023,131.419998,131.869995,130.130005,130.490005,130.490005,2761300
2/28/2023,130.550003,130.610001,129.139999,129.300003,129.300003,5143100
3/1/2023,128.899994,129.470001,127.739998,128.190002,128.190002,3760700
3/2/2023,128.389999,129.220001,127.709999,128.929993,128.929993,3340100
3/3/2023,129.350006,129.910004,128.770004,129.639999,129.639999,2860300
3/6/2023,129.639999,130.860001,129.589996,130.190002,130.190002,3131200
3/7/2023,130.279999,130.419998,128.190002,128.25,128.25,3530400
3/8/2023,128.479996,128.740005,127.550003,128.050003,128.050003,2778800
3/9/2023,128.300003,128.529999,125.980003,126.160004,126.160004,5478300
3/10/2023,126.120003,127.290001,125.129997,125.449997,125.449997,5990900
3/13/2023,125.150002,128.190002,124.849998,125.580002,125.580002,8188400
3/14/2023,126.489998,126.639999,123.199997,124.650002,124.650002,8114800
3/15/2023,122.989998,123.349998,121.709999,123.279999,123.279999,5989300
3/16/2023,122.959999,124.82,121.919998,124.699997,124.699997,6438700
3/17/2023,124.080002,124.519997,122.93,123.690002,123.690002,37400200
3/20/2023,124.309998,126.160004,124.190002,125.940002,125.940002,4588300
3/21/2023,126.900002,127.150002,125.660004,126.57,126.57,3856300
3/22/2023,127,127.220001,124.010002,124.050003,124.050003,3549000
3/23/2023,123.809998,124.93,122.599998,123.370003,123.370003,4651900
3/24/2023,123.360001,125.400002,122.879997,125.290001,125.290001,3812300
3/27/2023,126.470001,130.259995,126.470001,129.309998,129.309998,6524100
3/28/2023,129.179993,129.660004,128.800003,129.339996,129.339996,2888900
3/29/2023,130.119995,130.350006,129.179993,129.710007,129.710007,3279600
3/30/2023,130.160004,131.479996,129.100006,129.220001,129.220001,3561800
3/31/2023,129.470001,131.229996,129.419998,131.089996,131.089996,4524100
4/3/2023,130.970001,132.610001,130.770004,132.059998,132.059998,3840100
4/4/2023,131.990005,132.149994,130.889999,131.600006,131.600006,3382800
4/5/2023,131.369995,132.610001,131.369995,132.139999,132.139999,2898700
4/6/2023,132.160004,132.600006,130.320007,130.5,130.5,3050600
